Driver,DriverNumber,Stint,Sector1Time,Sector2Time,Sector3Time,Sector2SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,TrackStatus,Position,FastF1Generated,IsAccurate,RaceName,Year,Pitted,CompoundEncoded,LapTimeDelta,LapTimeRolling3,DegradationFromStintStart,TotalLaps,RacePctComplete,LapsRemaining,IsLateRace
BOT,77,1.1795974854095301,0.3373634157207671,-0.6394636885209837,-0.7885232778033373,1.021178899180229,0.42968137879980317,-0.39726422076648976,-0.37740128745233387,0.44092918340270953,False,HARD,0.19751706272018155,False,Alfa Romeo,1,0.38444153327739355,False,True,Hungary,2023,0,0.6581387016773522,0.07959696846098667,-0.6769469748999167,0.0627239929212264,0.9511531611551503,0.957665120669506,-0.8117807132634298,1
BOT,77,1.1795974854095301,0.3409775334505446,-0.6538048472195639,-0.770592416662132,1.0719716753513515,0.38449015378428636,-0.4189822480890441,-0.31246113978057327,0.5211553461492827,False,HARD,0.29348878774446047,False,Alfa Romeo,1,0.38444153327739355,False,True,Hungary,2023,0,0.6581387016773522,0.11990678177113138,-0.6757565914811379,0.06344712737465176,0.9511531611551503,1.007687118001069,-0.8664479568314898,1
BOT,77,1.1795974854095301,0.3375205512742359,-0.6383813369210904,-0.7094282569915752,1.122874493367356,0.2263208662299774,-0.46241830273415285,-0.37740128745233387,0.07991145104313031,False,HARD,0.3894605127687394,False,Alfa Romeo,1,0.38444153327739355,False,True,Hungary,2023,0,0.6581387016773522,0.18982468804360125,-0.669898652025558,0.10466579121995079,0.9511531611551503,1.0577091153326323,-0.9211152003995499,1
BOT,77,1.1795974854095301,0.3164643871094452,-0.6199813597229117,-0.5333073542268464,1.1739641406694559,0.3618945412765279,-0.592726466669479,-0.34493121361645357,0.40081610202942297,False,HARD,0.4854322377930183,False,Alfa Romeo,1,0.38444153327739355,False,True,Hungary,2023,0,0.6581387016773522,0.27668698486679666,-0.6294256157870126,0.19619395203933745,0.9511531611551503,1.1077311126641953,-0.9757824439676098,1
BOT,77,1.1795974854095301,0.3320208069028353,-0.604693143374425,-0.7018574489541773,1.2257164575429418,0.42968137879980317,-0.4407002754115985,-0.34493121361645357,0.4810422647759961,False,HARD,0.5814039628172972,False,Alfa Romeo,1,0.38444153327739355,False,True,Hungary,2023,0,0.6581387016773522,0.005576736055183875,-0.60903246827053,0.1306986315432985,0.9511531611551503,1.1577531099957585,-1.03044968753567,1
BOT,77,1.1795974854095301,0.3040506783854267,-0.6561048443693361,-0.7779639929090717,1.2766198801844688,0.40708576629204474,-0.4189822480890441,-0.31246113978057327,0.44092918340270953,False,HARD,0.6773756878415762,False,Alfa Romeo,1,0.38444153327739355,False,True,Hungary,2023,0,0.6581387016773522,-0.04900203771873208,-0.6305846733263502,0.03359200494033879,0.9511531611551503,1.2077751073273215,-1.0851169311037299,1
BOT,77,1.1795974854095301,0.3874896572772468,-0.5796637626269026,-0.695083568078611,1.3279550054482316,0.38449015378428636,-0.4841363300567072,-0.507281582795855,0.5612684275225692,False,HARD,0.7733474128658551,False,Alfa Romeo,1,0.38444153327739355,False,True,Hungary,2023,0,0.6581387016773522,0.3883416004957848,-0.6325268778517298,0.18978904688041762,0.9511531611551503,1.2577971046588843,-1.13978417467179,1
BOT,77,1.1795974854095301,0.37696157519485146,-0.6508283803198587,-0.7779639929090717,1.3791831119947167,0.3392989287687695,-0.4189822480890441,-0.507281582795855,-0.20088011856987575,False,HARD,0.869319137890134,False,Alfa Romeo,1,0.38444153327739355,False,True,Hungary,2023,0,0.6581387016773522,-0.06130901611873077,-0.6462162871677077,0.08555438066511417,0.9511531611551503,1.3078191019904477,-1.19445141823985,1
BOT,77,1.1795974854095301,0.3675334419867359,-0.6862753952163503,-0.7646154629483966,1.429965004906454,0.3618945412765279,-0.39726422076648976,-0.4748115089599747,-0.20088011856987575,False,HARD,0.9652908629144129,False,Alfa Romeo,1,0.38444153327739355,False,True,Hungary,2023,0,0.6581387016773522,0.07317593625228784,-0.638447469066191,0.05921162557601234,0.9511531611551503,1.3578410993220107,-1.24911866180791,1
BOT,77,1.1795974854095301,0.3530769710676261,-0.6723401183677293,-0.753060019101842,1.4807940586088566,0.40708576629204474,-0.39726422076648976,-0.507281582795855,-0.20088011856987575,False,HARD,1.0612625879386919,False,Alfa Romeo,1,0.38444153327739355,False,True,Hungary,2023,0,0.6581387016773522,0.13096522613055447,-0.675881894998903,0.06633966518835754,0.9511531611551503,1.407863096653574,-1.30378590537597,1
BOT,77,1.1795974854095301,0.3673763064332677,-0.6690930635680506,-0.7538569462636728,1.53172771252645,0.31670331626101106,-0.4189822480890441,-0.507281582795855,-0.20088011856987575,False,HARD,1.1572343129629707,False,Alfa Romeo,1,0.38444153327739355,False,True,Hungary,2023,0,0.6581387016773522,0.1384564303740335,-0.6782313359570236,0.0778065115212607,0.9511531611551503,1.4578850939851369,-1.3584531489440301,1
BOT,77,1.1795974854095301,0.31536443823516486,-0.6734224699676221,-0.773580893518999,1.582439468877712,0.40708576629204474,-0.4407002754115985,-0.5397516566317353,-0.1206539558233026,False,HARD,1.2532060379872496,False,Alfa Romeo,1,0.38444153327739355,False,True,Hungary,2023,0,0.6581387016773522,0.03625500105228669,-0.6870652339595541,0.03007963759512472,0.9511531611551503,1.5079070913167,-1.41312039251209,1
BOT,77,1.1795974854095301,0.34632014226847696,-0.6966930293653188,-0.7498723104545162,1.6331064829403956,0.3618945412765279,-0.39726422076648976,-0.31246113978057327,-0.16076703719658916,False,HARD,1.3491777630115287,False,Alfa Romeo,1,0.38444153327739355,False,True,Hungary,2023,0,0.6581387016773522,0.1443423765653384,-0.6935496910039655,0.04495554635132341,0.9511531611551503,1.557929088648263,-1.46778763608015,1
BOT,77,1.1795974854095301,0.35276269996068904,-0.6778871703171804,-0.7554508005873362,1.683954280033959,0.40708576629204474,-0.4189822480890441,-0.31246113978057327,0.4810422647759961,False,HARD,1.4451494880358076,False,Alfa Romeo,12,0.38444153327739355,False,True,Hungary,2023,0,0.6581387016773522,0.145769272611712,-0.6987497869912713,0.0606578944828645,0.9511531611551503,1.6079510859798263,-1.5224548796482102,1
BOT,77,1.1795974854095301,0.3175643359837255,-0.6659813027183586,-0.7494738468736007,1.7347029185420224,0.4522769913075616,-0.3755461934439354,-0.34493121361645357,0.4810422647759961,False,HARD,1.5411212130600862,False,Alfa Romeo,1,0.38444153327739355,False,True,Hungary,2023,0,0.6581387016773522,0.09975187511606029,-0.6927978698973675,0.04970757275955256,0.9511531611551503,1.6579730833113893,-1.5771221232162702,1
BOT,77,1.1795974854095301,0.38434694620787463,-0.6389225127210371,-0.7709908802430474,1.7858475867665633,0.31670331626101106,-0.4189822480890441,-0.507281582795855,0.5211553461492827,False,HARD,1.6370929380843653,False,Alfa Romeo,1,0.38444153327739355,False,True,Hungary,2023,0,0.6581387016773522,0.21087140472765964,-0.6751613997717464,0.10311621739118011,0.9511531611551503,1.7079950806429527,-1.6317893667843302,1
GAS,10,-1.1606040559995905,0.13591563617403837,0.1971940981962052,-0.3239147424556589,-1.725076170280927,0.3392989287687695,0.08053238032970611,-0.11764069676529157,0.16013761378970348,False,SOFT,-1.3380305376682813,True,Alpine,12,1.8485343168312762,False,False,Hungary,2023,1,-1.955325958268989,0.11330738755663967,3.1600033685044036,0.07553380323906318,0.9511531611551503,-1.6935007379033382,2.0855831958437516,0
HAM,44,-1.1606040559995905,0.13591563617403837,-0.43882276069084286,-0.7450907474835287,-1.7380472015902115,0.18112964121446057,-0.6144444939920334,-0.6046918043034959,-2.1664211058609184,False,MEDIUM,-1.0501153625954445,False,Mercedes,12,-1.0796512502764892,False,False,Hungary,2023,0,-0.6485936282958183,0.11330738755663967,-0.07677445067831161,0.6036285640840958,0.9511531611551503,-1.6935007379033382,2.0855831958437516,0
HAM,44,-1.1606040559995905,0.39880341712698497,-0.4946991620353123,-0.6887081507839602,-1.6862386545432404,0.2489164787377358,-0.592726466669479,-0.6371618781393761,-0.20088011856987575,True,MEDIUM,-0.9541436375711655,False,Mercedes,1,-1.0796512502764892,False,True,Hungary,2023,0,-0.6485936282958183,-0.6816520722810895,-0.28761328225999716,0.14009937943783973,0.9511531611551503,-1.643478740571775,2.0309159522756914,0
HAM,44,-1.1606040559995905,0.4184453613105584,-0.5642402523284291,-0.7357268533320102,-1.6344446185087815,0.27151209124549425,-0.592726466669479,-0.6371618781393761,-0.20088011856987575,True,MEDIUM,-0.8581719125468866,False,Mercedes,1,-1.0796512502764892,False,True,Hungary,2023,0,-0.6485936282958183,0.007181994107357949,-0.37747156743822496,0.07553380323906318,0.9511531611551503,-1.593456743240212,1.9762487087076317,0
HAM,44,-1.1606040559995905,0.3749188129997596,-0.6260695874723093,-0.7624239132533605,-1.5832370692300213,0.13593841619894373,-0.5275723847018159,-0.4748115089599747,-0.20088011856987575,True,MEDIUM,-0.7622001875226077,False,Mercedes,1,-1.0796512502764892,False,True,Hungary,2023,0,-0.6485936282958183,-0.036159973301342026,-0.5648003264989908,-0.014134868985798653,0.9511531611551503,-1.5434347459086488,1.9215814651395715,0
HAM,44,-1.1606040559995905,0.39157518166743005,-0.5662696615782282,-0.7215813962095033,-1.5317792049854266,0.0003647411523932237,-0.5710084393469246,-0.6696319519752564,0.3205899392828498,False,MEDIUM,-0.6662284624983288,False,Mercedes,1,-1.0796512502764892,False,True,Hungary,2023,0,-0.6485936282958183,0.25296483809577897,-0.5879814772857748,0.06365373721848736,0.9511531611551503,-1.493412748577086,1.8669142215715115,0
HAM,44,-1.1606040559995905,0.4380873054941318,-0.6203872415728715,-0.7297498996182747,-1.4802602735631771,-0.09001770887864045,-0.592726466669479,-0.6371618781393761,-0.4816716881828818,False,MEDIUM,-0.5702567374740498,False,Mercedes,1,-1.0796512502764892,False,True,Hungary,2023,0,-0.6485936282958183,0.09279575688997264,-0.5961262059405913,0.048674523540371606,0.9511531611551503,-1.4433907512455226,1.8122469780034516,0
HAM,44,-1.1606040559995905,0.42205947904033586,-0.6044225554744519,-0.7305468267801064,-1.4287564577789609,0.02296035366015164,-0.592726466669479,-0.6696319519752564,-0.36133244406302206,False,MEDIUM,-0.4742850124497709,False,Mercedes,1,-1.0796512502764892,False,True,Hungary,2023,0,-0.6485936282958183,0.12079859180011868,-0.5767041606867999,0.04991418260338817,0.9511531611551503,-1.3933687539139596,1.7575797344353914,0
HAM,44,-1.1606040559995905,0.39990336600126475,-0.6091578437239833,-0.7478799925499382,-1.3773614745885858,0.20372525372221897,-0.5492904120243702,-0.6696319519752564,-0.36133244406302206,False,MEDIUM,-0.378313287425492,False,Mercedes,1,-1.0796512502764892,False,True,Hungary,2023,0,-0.6485936282958183,0.07174904020591173,-0.5891092089456724,0.02274498813894245,0.9511531611551503,-1.3433467565823967,1.7029124908673314,0
HAM,44,-1.1606040559995905,0.42268802125420984,-0.5853461085263398,-0.7122175020579848,-1.3258250090262174,0.2263208662299774,-0.592726466669479,-0.6696319519752564,-0.3212193626897355,False,MEDIUM,-0.28234156240121305,False,Mercedes,1,-1.0796512502764892,False,True,Hungary,2023,0,-0.6485936282958183,0.20783925062910946,-0.5813090649647144,0.0743974490979637,0.9511531611551503,-1.2933247592508335,1.6482452472992715,0
HAM,44,-1.1606040559995905,0.41655973466893526,-0.6099696074239029,-0.7265621909709497,-1.274313937735745,0.2263208662299774,-0.5710084393469246,-0.6371618781393761,-0.36133244406302206,False,MEDIUM,-0.18636983737693413,False,Mercedes,1,-1.0796512502764892,False,True,Hungary,2023,0,-0.6485936282958183,0.0663981800320007,-0.5830633142134447,0.04412910697597806,0.9511531611551503,-1.2433027619192705,1.5935780037312115,0
HAM,44,-1.1606040559995905,0.41954531018483815,-0.6088872558240097,-0.7259644955995762,-1.2228300745937328,0.18112964121446057,-0.592726466669479,-0.6696319519752564,-0.4014455254363087,False,MEDIUM,-0.09039811235265521,False,Mercedes,1,-1.0796512502764892,False,True,Hungary,2023,0,-0.6485936282958183,0.12400910790446683,-0.5756390807857849,0.04722825463351945,0.9511531611551503,-1.1932807645877073,1.5389107601631513,0
HAM,44,-1.1606040559995905,0.42457364789583296,-0.6190343020730057,-0.7317422175228534,-1.1713703964725746,0.15853402870670216,-0.592726466669479,-0.6371618781393761,-0.3212193626897355,False,MEDIUM,0.005573612671623705,False,Mercedes,1,-1.0796512502764892,False,True,Hungary,2023,0,-0.6485936282958183,0.10581618331316066,-0.5861332503987192,0.0397903002554201,0.9511531611551503,-1.143258767256144,1.4842435165950914,0
HAM,44,-1.1606040559995905,0.403360348177574,-0.6280989967221081,-0.6970758859831897,-1.1200503868468454,0.18112964121446057,-0.592726466669479,-0.6696319519752564,-0.36133244406302206,False,MEDIUM,0.10154533769590263,False,Mercedes,1,-1.0796512502764892,False,True,Hungary,2023,0,-0.6485936282958183,0.11366411156823306,-0.5883260619596319,0.03689776244171432,0.9511531611551503,-1.093236769924581,1.4295762730270314,0
HAM,44,-1.1606040559995905,0.4497153364508069,-0.6198460657729249,-0.6970758859831897,-1.0684099256948063,0.02296035366015164,-0.5710084393469246,-0.6696319519752564,-0.44155860680959524,False,MEDIUM,0.19751706272018155,False,Mercedes,1,-1.0796512502764892,False,True,Hungary,2023,0,-0.6485936282958183,0.18215512179432683,-0.5803066368225832,0.07367431464453834,0.9511531611551503,-1.0432147725930179,1.3749090294589712,0
HAM,44,-1.1606040559995905,0.4314876122484509,-0.5745225925274114,-0.6930912501740324,-1.0166370515535943,0.13593841619894373,-0.592726466669479,-0.6046918043034959,-0.4014455254363087,False,MEDIUM,0.29348878774446047,False,Mercedes,1,-1.0796512502764892,False,True,Hungary,2023,0,-0.6485936282958183,0.16128676711606135,-0.5625448631791956,0.09836419098294949,0.9511531611551503,-0.9931927752614548,1.3202417858909112,0
HAM,44,-1.1606040559995905,0.4314876122484509,-0.5745225925274114,-0.6930912501740324,-0.9649790562614367,0.13593841619894373,-0.592726466669479,-0.6046918043034959,-0.4014455254363087,False,MEDIUM,0.3894605127687394,False,Mercedes,1,-1.0796512502764892,False,False,Hungary,2023,1,-0.6485936282958183,0.16128676711606135,-0.5476494075047147,0.09836419098294949,0.9511531611551503,-0.9431707779298919,1.2655745423228513,0
HAM,44,0.00949671470496983,3.3042398007611613,-0.5074167933340532,-0.6432833025595729,-0.9004177477183847,0.15853402870670216,-0.7664706852499139,-0.734572099647017,-0.3212193626897355,False,HARD,-1.3380305376682813,True,Mercedes,1,-0.3476048584995478,False,False,Hungary,2023,0,0.6581387016773522,0.11330738755663967,1.2517874223193672,2.052583398906561,0.9511531611551503,-0.8931487805983286,1.2109072987547913,0
HAM,44,0.00949671470496983,0.42221661459380405,-0.53866969578096,-0.7106236477343223,-0.8483570718290151,0.02296035366015164,-0.7013166032822508,-0.6696319519752564,-0.4816716881828818,False,HARD,-1.2420588126440022,True,Mercedes,1,-0.5306164564437832,False,True,Hungary,2023,0,0.6581387016773522,-3.2541672818928427,0.36322885195839594,0.09908732543637777,0.9511531611551503,-0.8431267832667657,1.1562400551867311,0
HAM,44,0.00949671470496983,0.4483011164695896,-0.5845343448264202,-0.7215813962095033,-0.7966053595810499,0.02296035366015164,-0.6578805486371421,-0.6696319519752564,-0.4816716881828818,False,HARD,-1.1460870876197233,True,Mercedes,1,-0.5306164564437832,False,True,Hungary,2023,0,0.6581387016773522,0.07799171040881006,0.05990036132538769,0.07553380323906318,0.9511531611551503,-0.7931047859352025,1.1015728116186712,0
HAM,44,0.00949671470496983,0.3790043373899428,-0.6632754237186266,-0.772783966357168,-0.745505433645088,0.02296035366015164,-0.5275723847018159,-0.6696319519752564,-0.5217847695561684,True,HARD,-1.0501153625954445,True,Mercedes,1,-0.5306164564437832,False,True,Hungary,2023,0,0.6581387016773522,-0.10964511968975092,-0.5797114451131917,-0.056696496816031325,0.9511531611551503,-0.7430827886036394,1.0469055680506112,0
HAM,44,0.00949671470496983,0.38120423513850293,-0.6326989910216531,-0.7917109864506624,-0.6944157863429892,-0.022230871355365195,-0.5710084393469246,-0.6371618781393761,-0.36133244406302206,False,HARD,-0.9541436375711655,True,Mercedes,1,-0.7136280543880185,False,True,Hungary,2023,0,0.6581387016773522,0.14452073857113637,-0.6224086187920924,-0.04171728313791411,0.9511531611551503,-0.6930607912720763,0.9922383244825511,0
HAM,44,0.00949671470496983,0.39613211271801907,-0.6348636942214386,-0.7927071454029514,-0.6433358130492316,0.06815157867566848,-0.5710084393469246,-0.5722217304676156,-0.36133244406302206,False,HARD,-0.8581719125468866,True,Mercedes,1,-0.7136280543880185,False,True,Hungary,2023,0,0.6581387016773522,0.13185703615953923,-0.6556453768796311,-0.03407271891597916,0.9511531611551503,-0.6430387939405132,0.937571080914491,0
HAM,44,0.00949671470496983,0.37381886412547927,-0.664493069268506,-0.7590369728155774,-0.5924771326962841,0.2263208662299774,-0.5275723847018159,-0.6696319519752564,-0.3212193626897355,False,HARD,-0.7622001875226077,True,Mercedes,1,-0.7136280543880185,False,True,Hungary,2023,0,0.6581387016773522,0.08441274261750635,-0.6547995781347066,-0.053907263924244074,0.9511531611551503,-0.5930167966089501,0.8829038373464311,0
HAM,44,0.00949671470496983,0.38136137069197173,-0.6602989568189214,-0.78274555588006,-0.5414685052140441,0.15853402870670216,-0.5275723847018159,-0.5722217304676156,-0.3212193626897355,True,HARD,-0.6662284624983288,True,Mercedes,1,-0.7136280543880185,False,True,Hungary,2023,0,0.6581387016773522,0.11152376749867017,-0.6597490670864793,-0.058039460800964955,0.9511531611551503,-0.542994799277387,0.828236593778371,0
HAM,44,0.00949671470496983,0.4145169724738434,-0.6952047959154662,-0.8096418475918677,-0.4905602455683466,0.15853402870670216,-0.5058543573792615,-0.6371618781393761,-0.24099319994316235,True,HARD,-0.5702567374740498,True,Mercedes,1,-1.0796512502764892,False,True,Hungary,2023,0,0.6581387016773522,0.0861963626754784,-0.6727179811753007,-0.07684095659004891,0.9511531611551503,-0.4929728019458239,0.773569350210311,0
HAM,44,0.00949671470496983,0.369733339735296,-0.7054871361144486,-0.7570446549109987,-0.43995188018123377,0.13593841619894373,-0.46241830273415285,-0.6371618781393761,-0.3212193626897355,True,HARD,-0.4742850124497709,True,Mercedes,1,-1.0796512502764892,False,True,Hungary,2023,0,0.6581387016773522,0.10135713316823183,-0.6827109367171714,-0.0868615340160999,0.9511531611551503,-0.44295080461426073,0.718902106642251,0
HAM,44,0.00949671470496983,0.3931465372021156,-0.6753165852674345,-0.7859332645273851,-0.3889589729625486,0.2263208662299774,-0.5275723847018159,-0.5722217304676156,-0.36133244406302206,False,HARD,-0.378313287425492,True,Mercedes,1,-1.0796512502764892,False,True,Hungary,2023,0,0.6581387016773522,0.15914642304649848,-0.6843398824481353,-0.06341131674070385,0.9511531611551503,-0.39292880728269763,0.664234863074191,0
HAM,44,0.00949671470496983,0.39424648607639595,-0.6828930464666847,-0.7974887083739397,-0.338083363095004,0.2263208662299774,-0.46241830273415285,-0.5722217304676156,-0.28110628131644894,False,HARD,-0.28234156240121305,True,Mercedes,1,-1.0796512502764892,False,True,Hungary,2023,0,0.6581387016773522,0.09957351311026233,-0.6836193872209786,-0.07446494338593433,0.9511531611551503,-0.34290680995113454,0.6095676195061309,0
HAM,44,0.00949671470496983,0.36926193307489025,-0.6726107062677024,-0.7871286552701322,-0.2872930054259673,0.11334280369118531,-0.4841363300567072,-0.5397516566317353,-0.28110628131644894,False,HARD,-0.18636983737693413,True,Mercedes,1,-1.0796512502764892,False,True,Hungary,2023,0,0.6581387016773522,0.11312902555084424,-0.6808313839506759,-0.0776673959653928,0.9511531611551503,-0.2928848126195714,0.5549003759380708,0
HAM,44,0.00949671470496983,0.3673763064332677,-0.7095459546140466,-0.791312522869747,-0.23664352550340334,0.13593841619894373,-0.46241830273415285,-0.5722217304676156,-0.28110628131644894,True,HARD,-0.09039811235265521,True,Mercedes,1,-1.0796512502764892,False,True,Hungary,2023,0,0.6581387016773522,0.06407947395663476,-0.694740074422747,-0.109278702072315,0.9511531611551503,-0.2428628152880085,0.5002331323700109,0
HAM,44,0.00949671470496983,0.3793186084968798,-0.7046753724145289,-0.7931056089838675,-0.1859390246583973,-0.044826483863123615,-0.46241830273415285,-0.6046918043034959,-0.28110628131644894,False,HARD,0.005573612671623705,True,Mercedes,1,-1.0796512502764892,False,True,Hungary,2023,0,0.6581387016773522,0.13702953432765738,-0.7020703302120803,-0.09863829511475572,0.9511531611551503,-0.19284081795644537,0.44556588880195086,0
HAM,44,0.00949671470496983,0.4237879701284902,-0.6703107091179301,-0.7929063771934094,-0.13491528153812413,0.15853402870670216,-0.4407002754115985,-0.6046918043034959,-0.3212193626897355,False,HARD,0.10154533769590263,True,Mercedes,1,-1.0796512502764892,False,True,Hungary,2023,0,0.6581387016773522,0.21461700684939916,-0.6915761605991446,-0.0430602471228492,0.9511531611551503,-0.14281882062488227,0.3908986452338908,0
HAM,44,0.00949671470496983,0.390003826132744,-0.7252400528124932,-0.7833432512514336,-0.08426640624108105,0.18112964121446057,-0.4407002754115985,-0.5722217304676156,-0.36133244406302206,False,HARD,0.19751706272018155,True,Mercedes,1,-1.0796512502764892,False,True,Hungary,2023,0,0.6581387016773522,0.01645681840880646,-0.6894460007971146,-0.10225396738188833,0.9511531611551503,-0.09279682329331915,0.33623140166583076,0
HAM,44,0.00949671470496983,0.38796106393765206,-0.7251047588625068,-0.7646154629483966,-0.033595764425269736,0.13593841619894373,-0.4407002754115985,-0.6046918043034959,-0.3212193626897355,False,HARD,0.29348878774446047,True,Mercedes,1,-1.0796512502764892,False,True,Hungary,2023,0,0.6581387016773522,0.13328393220591786,-0.6879736844633613,-0.09378296378460803,0.9511531611551503,-0.04277482596175603,0.28156415809777074,0
HAM,44,0.00949671470496983,0.3725617796977307,-0.7169871218633099,-0.7666077808529745,0.017108736419736315,0.0907471911834269,-0.4407002754115985,-0.6046918043034959,-0.24099319994316235,False,HARD,0.3894605127687394,True,Mercedes,1,-1.0796512502764892,False,True,Hungary,2023,0,0.6581387016773522,0.11009687145229152,-0.704858333482383,-0.09874160003667426,0.9511531611551503,0.007247171369807086,0.22689691452971072,0
HAM,44,0.00949671470496983,0.39880341712698497,-0.7217224101128413,-0.7811517015563968,0.06788700157834589,0.18112964121446057,-0.4407002754115985,-0.6046918043034959,-0.28110628131644894,False,HARD,0.4854322377930183,True,Mercedes,1,-1.0796512502764892,False,True,Hungary,2023,0,0.6581387016773522,0.12918160607258244,-0.701945026694315,-0.09264660964351001,0.9511531611551503,0.057269168701370006,0.1722296709616507,0
HAM,44,0.00949671470496983,0.38041855737116015,-0.7130635973136984,-0.7711901120335054,0.11858908392126664,0.2263208662299774,-0.46241830273415285,-0.6046918043034959,-0.28110628131644894,False,HARD,0.5814039628172972,True,Mercedes,1,-1.0796512502764892,False,True,Hungary,2023,0,0.6581387016773522,0.1181231617131619,-0.701694419658782,-0.09295652440926415,0.9511531611551503,0.10729116603293332,0.11756242739359067,0
HAM,44,0.00949671470496983,0.38340413288706304,-0.6965577354153321,-0.7261637273900335,0.16940664973876302,0.18112964121446057,-0.4189822480890441,-0.6046918043034959,-0.24099319994316235,False,HARD,0.6773756878415762,True,Mercedes,1,-1.0796512502764892,False,True,Hungary,2023,0,0.6581387016773522,0.1841171038580943,-0.6884435726549848,-0.055043618065342095,0.9511531611551503,0.15731316336449624,0.06289518382553064,0
HAM,44,0.00949671470496983,0.3906323683466185,-0.6885753923661225,-0.7319414493133108,0.22042434660382265,0.20372525372221897,-0.46241830273415285,-0.6046918043034959,-0.20088011856987575,False,HARD,0.7733474128658551,True,Mercedes,1,-1.0796512502764892,False,True,Hungary,2023,0,0.6581387016773522,0.13221376017113262,-0.6746601857006815,-0.047192443999571544,0.9511531611551503,0.20733516069605953,0.008227940257470617,0
HAM,44,0.00949671470496983,0.4476725742557156,-0.681810694866792,-0.7249683366472864,0.27167421966907646,0.2489164787377358,-0.4841363300567072,-0.5722217304676156,-0.28110628131644894,False,HARD,0.869319137890134,True,Mercedes,1,-1.0796512502764892,False,True,Hungary,2023,0,0.6581387016773522,0.19856442632766094,-0.6467488271182152,-0.0009118389802877339,0.9511531611551503,0.2573571580276225,-0.04643930331058941,0
HAM,44,0.00949671470496983,0.39078950390008677,-0.6769401126672739,-0.7026543761160089,0.32274814670762053,0.18112964121446057,-0.4841363300567072,-0.5722217304676156,-0.1206539558233026,False,HARD,0.9652908629144129,True,Mercedes,1,-1.0796512502764892,False,True,Hungary,2023,0,0.6581387016773522,0.08048877848997142,-0.6370378044913203,-0.02301909227074869,0.9511531611551503,0.30737915535918575,-0.10110654687864944,0
HAM,44,0.00949671470496983,0.41781681909668383,-0.6724754123177161,-0.6912981640599124,0.3740137400364296,0.20372525372221897,-0.4841363300567072,-0.6046918043034959,-0.08054087445001601,False,HARD,1.0612625879386919,True,Mercedes,1,-1.0796512502764892,False,True,Hungary,2023,0,0.6581387016773522,0.1653890932493968,-0.6215001682882866,0.004046797271778494,0.9511531611551503,0.3574011526907487,-0.15577379044670947,0
HAM,44,0.00949671470496983,0.4156169213481237,-0.6743695276175286,-0.7401099527220822,0.42529686750535667,0.11334280369118531,-0.4841363300567072,-0.5722217304676156,-0.24099319994316235,False,HARD,1.1572343129629707,True,Mercedes,1,-1.2626628482207245,False,True,Hungary,2023,0,0.6581387016773522,0.06996542014793969,-0.6285484911626468,-0.024155446411848178,0.9511531611551503,0.407423150022312,-0.2104410340147695,0
HAM,44,0.00949671470496983,0.42237375014727285,-0.6916871532158145,-0.7490753832926853,0.47638046855224253,0.18112964121446057,-0.46241830273415285,-0.6046918043034959,-0.20088011856987575,False,HARD,1.2532060379872496,True,Mercedes,1,-1.2626628482207245,False,True,Hungary,2023,0,0.6581387016773522,0.09547118697692944,-0.632965440163912,-0.03758508626119323,0.9511531611551503,0.4574451473538749,-0.2651082775828295,0
HAM,44,0.00949671470496983,0.4264592745374561,-0.6682812998681309,-0.7626231450438179,0.5275571819294143,0.2263208662299774,-0.5275723847018159,-0.6046918043034959,-0.28110628131644894,False,HARD,1.3491777630115287,True,Mercedes,1,-1.44567444616496,False,True,Hungary,2023,0,0.6581387016773522,0.14202367048997502,-0.6414860793720282,-0.02405214148992964,0.9511531611551503,0.5074671446854382,-0.31977552115088953,0
HAM,44,0.00949671470496983,0.3984891460200474,-0.6781577582171534,-0.7769678339567827,0.5785410197652792,0.27151209124549425,-0.5275723847018159,-0.5722217304676156,-0.28110628131644894,False,HARD,1.4451494880358076,True,Mercedes,1,-1.44567444616496,False,True,Hungary,2023,0,0.6581387016773522,0.06104731985808711,-0.6515730125522216,-0.05741963126945667,0.9511531611551503,0.5574891420170012,-0.37444276471894955,0
HAM,44,0.00949671470496983,0.39534643495067573,-0.7054871361144486,-0.7425007342075765,0.62934709769787,0.27151209124549425,-0.5058543573792615,-0.6696319519752564,-0.24099319994316235,False,HARD,1.5411212130600862,True,Mercedes,1,-1.44567444616496,False,True,Hungary,2023,0,0.6581387016773522,0.10991850944649356,-0.6591225494976479,-0.062481572443441435,0.9511531611551503,0.607511139348564,-0.4291100082870096,0
HAM,44,0.00949671470496983,0.40084617932207633,-0.6964224414653458,-0.7054436211824185,0.6803194476488292,0.2489164787377358,-0.46241830273415285,-0.6046918043034959,-0.28110628131644894,False,HARD,1.6370929380843653,True,Mercedes,1,-1.44567444616496,False,True,Hungary,2023,0,0.6581387016773522,0.17002650540012104,-0.6617539233707428,-0.03272975493104554,0.9511531611551503,0.6575331366801274,-0.48377725185506965,0
