Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,RaceName,Year
0 days 01:34:09.761000,ZHO,24,0 days 00:01:27.253000,8.0,1.0,,,0 days 00:00:27.989000,0 days 00:00:30.129000,0 days 00:00:29.135000,0 days 01:33:10.503000,0 days 01:33:40.632000,0 days 01:34:09.767000,316.0,331.0,310.0,338.0,False,MEDIUM,8.0,True,Alfa Romeo,0 days 01:32:42.508000,,1,15.0,,,False,True,Monza,2023
0 days 01:35:37.177000,ZHO,24,0 days 00:01:27.416000,9.0,1.0,,,0 days 00:00:28.063000,0 days 00:00:30.105000,0 days 00:00:29.248000,0 days 01:34:37.830000,0 days 01:35:07.935000,0 days 01:35:37.183000,315.0,331.0,308.0,336.0,False,MEDIUM,9.0,True,Alfa Romeo,0 days 01:34:09.761000,,1,15.0,,,False,True,Monza,2023
0 days 01:37:04.721000,ZHO,24,0 days 00:01:27.544000,10.0,1.0,,,0 days 00:00:28.204000,0 days 00:00:30.149000,0 days 00:00:29.191000,0 days 01:36:05.387000,0 days 01:36:35.536000,0 days 01:37:04.727000,315.0,332.0,311.0,334.0,False,MEDIUM,10.0,True,Alfa Romeo,0 days 01:35:37.177000,,1,15.0,,,False,True,Monza,2023
0 days 01:38:36.908000,ZHO,24,0 days 00:01:32.187000,11.0,1.0,,0 days 01:38:33.106000,0 days 00:00:28.088000,0 days 00:00:30.366000,0 days 00:00:33.733000,0 days 01:37:32.815000,0 days 01:38:03.181000,0 days 01:38:36.914000,315.0,333.0,,338.0,False,MEDIUM,11.0,True,Alfa Romeo,0 days 01:37:04.721000,,1,17.0,,,False,False,Monza,2023
0 days 01:40:24.145000,ZHO,24,0 days 00:01:47.237000,12.0,2.0,0 days 01:38:57.496000,,0 days 00:00:48.832000,0 days 00:00:29.749000,0 days 00:00:28.656000,0 days 01:39:25.746000,0 days 01:39:55.495000,0 days 01:40:24.151000,309.0,309.0,306.0,281.0,False,HARD,4.0,False,Alfa Romeo,0 days 01:38:36.908000,,1,18.0,,,False,False,Monza,2023
0 days 01:41:50.398000,ZHO,24,0 days 00:01:26.253000,13.0,2.0,,,0 days 00:00:28.148000,0 days 00:00:29.593000,0 days 00:00:28.512000,0 days 01:40:52.299000,0 days 01:41:21.892000,0 days 01:41:50.404000,309.0,310.0,307.0,313.0,True,HARD,5.0,False,Alfa Romeo,0 days 01:40:24.145000,,1,17.0,,,False,True,Monza,2023
0 days 01:43:18.173000,ZHO,24,0 days 00:01:27.775000,14.0,2.0,,,0 days 00:00:28.460000,0 days 00:00:30.365000,0 days 00:00:28.950000,0 days 01:42:18.864000,0 days 01:42:49.229000,0 days 01:43:18.179000,311.0,321.0,308.0,310.0,False,HARD,6.0,False,Alfa Romeo,0 days 01:41:50.398000,,1,17.0,,,False,True,Monza,2023
0 days 01:44:45.818000,ZHO,24,0 days 00:01:27.645000,15.0,2.0,,,0 days 00:00:28.406000,0 days 00:00:30.302000,0 days 00:00:28.937000,0 days 01:43:46.585000,0 days 01:44:16.887000,0 days 01:44:45.824000,308.0,309.0,308.0,327.0,False,HARD,7.0,False,Alfa Romeo,0 days 01:43:18.173000,,1,15.0,,,False,True,Monza,2023
0 days 01:46:12.971000,ZHO,24,0 days 00:01:27.153000,16.0,2.0,,,0 days 00:00:28.446000,0 days 00:00:30.051000,0 days 00:00:28.656000,0 days 01:45:14.270000,0 days 01:45:44.321000,0 days 01:46:12.977000,310.0,309.0,311.0,310.0,False,HARD,8.0,False,Alfa Romeo,0 days 01:44:45.818000,,1,15.0,,,False,True,Monza,2023
0 days 01:47:39.837000,ZHO,24,0 days 00:01:26.866000,17.0,2.0,,,0 days 00:00:28.172000,0 days 00:00:29.873000,0 days 00:00:28.821000,0 days 01:46:41.149000,0 days 01:47:11.022000,0 days 01:47:39.843000,313.0,322.0,310.0,322.0,False,HARD,9.0,False,Alfa Romeo,0 days 01:46:12.971000,,1,15.0,,,False,True,Monza,2023
0 days 01:49:06.892000,ZHO,24,0 days 00:01:27.055000,18.0,2.0,,,0 days 00:00:28.160000,0 days 00:00:30.123000,0 days 00:00:28.772000,0 days 01:48:08.003000,0 days 01:48:38.126000,0 days 01:49:06.898000,311.0,311.0,310.0,328.0,False,HARD,10.0,False,Alfa Romeo,0 days 01:47:39.837000,,1,15.0,,,False,True,Monza,2023
0 days 01:50:34.239000,ZHO,24,0 days 00:01:27.347000,19.0,2.0,,,0 days 00:00:28.441000,0 days 00:00:30.125000,0 days 00:00:28.781000,0 days 01:49:35.339000,0 days 01:50:05.464000,0 days 01:50:34.245000,311.0,312.0,310.0,314.0,False,HARD,11.0,False,Alfa Romeo,0 days 01:49:06.892000,,1,15.0,,,False,True,Monza,2023
0 days 01:52:01.314000,ZHO,24,0 days 00:01:27.075000,20.0,2.0,,,0 days 00:00:28.351000,0 days 00:00:29.988000,0 days 00:00:28.736000,0 days 01:51:02.596000,0 days 01:51:32.584000,0 days 01:52:01.320000,312.0,314.0,310.0,317.0,False,HARD,12.0,False,Alfa Romeo,0 days 01:50:34.239000,,1,15.0,,,False,True,Monza,2023
0 days 01:53:28.484000,ZHO,24,0 days 00:01:27.170000,21.0,2.0,,,0 days 00:00:28.288000,0 days 00:00:30.072000,0 days 00:00:28.810000,0 days 01:52:29.608000,0 days 01:52:59.680000,0 days 01:53:28.490000,312.0,314.0,310.0,315.0,False,HARD,13.0,False,Alfa Romeo,0 days 01:52:01.314000,,1,14.0,,,False,True,Monza,2023
0 days 01:54:55.817000,ZHO,24,0 days 00:01:27.333000,22.0,2.0,,,0 days 00:00:28.194000,0 days 00:00:30.055000,0 days 00:00:29.084000,0 days 01:53:56.684000,0 days 01:54:26.739000,0 days 01:54:55.823000,314.0,331.0,311.0,315.0,False,HARD,14.0,False,Alfa Romeo,0 days 01:53:28.484000,,1,14.0,,,False,True,Monza,2023
0 days 01:56:23.102000,ZHO,24,0 days 00:01:27.285000,23.0,2.0,,,0 days 00:00:28.295000,0 days 00:00:30.100000,0 days 00:00:28.890000,0 days 01:55:24.118000,0 days 01:55:54.218000,0 days 01:56:23.108000,315.0,325.0,311.0,323.0,False,HARD,15.0,False,Alfa Romeo,0 days 01:54:55.817000,,1,14.0,,,False,True,Monza,2023
0 days 01:57:50.255000,ZHO,24,0 days 00:01:27.153000,24.0,2.0,,,0 days 00:00:28.236000,0 days 00:00:30.034000,0 days 00:00:28.883000,0 days 01:56:51.344000,0 days 01:57:21.378000,0 days 01:57:50.261000,314.0,326.0,312.0,328.0,False,HARD,16.0,False,Alfa Romeo,0 days 01:56:23.102000,,1,14.0,,,False,True,Monza,2023
0 days 01:59:17.283000,ZHO,24,0 days 00:01:27.028000,25.0,2.0,,,0 days 00:00:28.099000,0 days 00:00:29.997000,0 days 00:00:28.932000,0 days 01:58:18.360000,0 days 01:58:48.357000,0 days 01:59:17.289000,314.0,326.0,311.0,328.0,False,HARD,17.0,False,Alfa Romeo,0 days 01:57:50.255000,,1,13.0,,,False,True,Monza,2023
0 days 02:00:44.447000,ZHO,24,0 days 00:01:27.164000,26.0,2.0,,,0 days 00:00:28.167000,0 days 00:00:30.017000,0 days 00:00:28.980000,0 days 01:59:45.456000,0 days 02:00:15.473000,0 days 02:00:44.453000,315.0,327.0,310.0,325.0,False,HARD,18.0,False,Alfa Romeo,0 days 01:59:17.283000,,1,12.0,,,False,True,Monza,2023
0 days 02:02:11.795000,ZHO,24,0 days 00:01:27.348000,27.0,2.0,,,0 days 00:00:28.220000,0 days 00:00:30.206000,0 days 00:00:28.922000,0 days 02:01:12.673000,0 days 02:01:42.879000,0 days 02:02:11.801000,314.0,317.0,309.0,330.0,False,HARD,19.0,False,Alfa Romeo,0 days 02:00:44.447000,,1,12.0,,,False,True,Monza,2023
0 days 02:03:39.653000,ZHO,24,0 days 00:01:27.858000,28.0,2.0,,,0 days 00:00:28.358000,0 days 00:00:30.492000,0 days 00:00:29.008000,0 days 02:02:40.159000,0 days 02:03:10.651000,0 days 02:03:39.659000,314.0,315.0,309.0,316.0,False,HARD,20.0,False,Alfa Romeo,0 days 02:02:11.795000,,1,12.0,,,False,True,Monza,2023
0 days 02:05:07.009000,ZHO,24,0 days 00:01:27.356000,29.0,2.0,,,0 days 00:00:28.267000,0 days 00:00:30.155000,0 days 00:00:28.934000,0 days 02:04:07.926000,0 days 02:04:38.081000,0 days 02:05:07.015000,314.0,315.0,309.0,316.0,False,HARD,21.0,False,Alfa Romeo,0 days 02:03:39.653000,,1,12.0,,,False,True,Monza,2023
0 days 02:06:34.451000,ZHO,24,0 days 00:01:27.442000,30.0,2.0,,,0 days 00:00:28.302000,0 days 00:00:30.279000,0 days 00:00:28.861000,0 days 02:05:35.317000,0 days 02:06:05.596000,0 days 02:06:34.457000,314.0,311.0,310.0,316.0,False,HARD,22.0,False,Alfa Romeo,0 days 02:05:07.009000,,1,12.0,,,False,True,Monza,2023
0 days 02:08:02.134000,ZHO,24,0 days 00:01:27.683000,31.0,2.0,,,0 days 00:00:28.211000,0 days 00:00:30.480000,0 days 00:00:28.992000,0 days 02:07:02.668000,0 days 02:07:33.148000,0 days 02:08:02.140000,312.0,312.0,309.0,316.0,False,HARD,23.0,False,Alfa Romeo,0 days 02:06:34.451000,,1,12.0,,,False,True,Monza,2023
0 days 02:09:29.954000,ZHO,24,0 days 00:01:27.820000,32.0,2.0,,,0 days 00:00:28.341000,0 days 00:00:30.496000,0 days 00:00:28.983000,0 days 02:08:30.481000,0 days 02:09:00.977000,0 days 02:09:29.960000,313.0,312.0,310.0,317.0,False,HARD,24.0,False,Alfa Romeo,0 days 02:08:02.134000,,1,12.0,,,False,True,Monza,2023
0 days 02:11:02.006000,ZHO,24,0 days 00:01:32.052000,33.0,2.0,,0 days 02:10:58.209000,0 days 00:00:28.279000,0 days 00:00:30.442000,0 days 00:00:33.331000,0 days 02:09:58.239000,0 days 02:10:28.681000,0 days 02:11:02.012000,313.0,315.0,,318.0,False,HARD,25.0,False,Alfa Romeo,0 days 02:09:29.954000,,1,14.0,,,False,False,Monza,2023
0 days 02:12:49.968000,ZHO,24,0 days 00:01:47.962000,34.0,3.0,0 days 02:11:24.131000,,0 days 00:00:50.008000,0 days 00:00:29.617000,0 days 00:00:28.337000,0 days 02:11:52.020000,0 days 02:12:21.637000,0 days 02:12:49.974000,311.0,311.0,310.0,283.0,False,MEDIUM,1.0,True,Alfa Romeo,0 days 02:11:02.006000,,1,17.0,,,False,False,Monza,2023
0 days 02:14:15.951000,ZHO,24,0 days 00:01:25.983000,35.0,3.0,,,0 days 00:00:27.928000,0 days 00:00:29.600000,0 days 00:00:28.455000,0 days 02:13:17.902000,0 days 02:13:47.502000,0 days 02:14:15.957000,313.0,312.0,309.0,316.0,True,MEDIUM,2.0,True,Alfa Romeo,0 days 02:12:49.968000,,1,17.0,,,False,True,Monza,2023
0 days 02:15:42.886000,ZHO,24,0 days 00:01:26.935000,36.0,3.0,,,0 days 00:00:28.198000,0 days 00:00:30.010000,0 days 00:00:28.727000,0 days 02:14:44.155000,0 days 02:15:14.165000,0 days 02:15:42.892000,307.0,308.0,309.0,313.0,False,MEDIUM,3.0,True,Alfa Romeo,0 days 02:14:15.951000,,1,17.0,,,False,True,Monza,2023
0 days 02:17:09.586000,ZHO,24,0 days 00:01:26.700000,37.0,3.0,,,0 days 00:00:28.234000,0 days 00:00:29.862000,0 days 00:00:28.604000,0 days 02:16:11.126000,0 days 02:16:40.988000,0 days 02:17:09.592000,308.0,310.0,311.0,313.0,False,MEDIUM,4.0,True,Alfa Romeo,0 days 02:15:42.886000,,1,17.0,,,False,True,Monza,2023
0 days 02:18:36.089000,ZHO,24,0 days 00:01:26.503000,38.0,3.0,,,0 days 00:00:28.223000,0 days 00:00:29.783000,0 days 00:00:28.497000,0 days 02:17:37.815000,0 days 02:18:07.598000,0 days 02:18:36.095000,308.0,309.0,311.0,314.0,False,MEDIUM,5.0,True,Alfa Romeo,0 days 02:17:09.586000,,1,17.0,,,False,True,Monza,2023
0 days 02:20:02.562000,ZHO,24,0 days 00:01:26.473000,39.0,3.0,,,0 days 00:00:28.152000,0 days 00:00:29.831000,0 days 00:00:28.490000,0 days 02:19:04.247000,0 days 02:19:34.078000,0 days 02:20:02.568000,310.0,312.0,310.0,314.0,False,MEDIUM,6.0,True,Alfa Romeo,0 days 02:18:36.089000,,1,16.0,,,False,True,Monza,2023
0 days 02:21:28.968000,ZHO,24,0 days 00:01:26.406000,40.0,3.0,,,0 days 00:00:28.171000,0 days 00:00:29.731000,0 days 00:00:28.504000,0 days 02:20:30.739000,0 days 02:21:00.470000,0 days 02:21:28.974000,309.0,309.0,309.0,313.0,False,MEDIUM,7.0,True,Alfa Romeo,0 days 02:20:02.562000,,1,15.0,,,False,True,Monza,2023
0 days 02:22:55.568000,ZHO,24,0 days 00:01:26.600000,41.0,3.0,,,0 days 00:00:28.255000,0 days 00:00:29.765000,0 days 00:00:28.580000,0 days 02:21:57.229000,0 days 02:22:26.994000,0 days 02:22:55.574000,308.0,311.0,309.0,314.0,False,MEDIUM,8.0,True,Alfa Romeo,0 days 02:21:28.968000,,1,15.0,,,False,True,Monza,2023
0 days 02:24:22.239000,ZHO,24,0 days 00:01:26.671000,42.0,3.0,,,0 days 00:00:28.220000,0 days 00:00:29.943000,0 days 00:00:28.508000,0 days 02:23:23.794000,0 days 02:23:53.737000,0 days 02:24:22.245000,309.0,312.0,310.0,313.0,False,MEDIUM,9.0,True,Alfa Romeo,0 days 02:22:55.568000,,1,15.0,,,False,True,Monza,2023
0 days 02:25:48.527000,ZHO,24,0 days 00:01:26.288000,43.0,3.0,,,0 days 00:00:28.075000,0 days 00:00:29.782000,0 days 00:00:28.431000,0 days 02:24:50.320000,0 days 02:25:20.102000,0 days 02:25:48.533000,309.0,312.0,311.0,316.0,False,MEDIUM,10.0,True,Alfa Romeo,0 days 02:24:22.239000,,1,15.0,,,False,True,Monza,2023
0 days 02:27:14.840000,ZHO,24,0 days 00:01:26.313000,44.0,3.0,,,0 days 00:00:28.194000,0 days 00:00:29.769000,0 days 00:00:28.350000,0 days 02:26:16.727000,0 days 02:26:46.496000,0 days 02:27:14.846000,311.0,312.0,311.0,315.0,False,MEDIUM,11.0,True,Alfa Romeo,0 days 02:25:48.527000,,1,15.0,,,False,True,Monza,2023
0 days 02:28:41.301000,ZHO,24,0 days 00:01:26.461000,45.0,3.0,,,0 days 00:00:28.195000,0 days 00:00:29.845000,0 days 00:00:28.421000,0 days 02:27:43.041000,0 days 02:28:12.886000,0 days 02:28:41.307000,312.0,313.0,311.0,315.0,False,MEDIUM,12.0,True,Alfa Romeo,0 days 02:27:14.840000,,1,15.0,,,False,True,Monza,2023
0 days 02:30:07.435000,ZHO,24,0 days 00:01:26.134000,46.0,3.0,,,0 days 00:00:28.096000,0 days 00:00:29.697000,0 days 00:00:28.341000,0 days 02:29:09.403000,0 days 02:29:39.100000,0 days 02:30:07.441000,313.0,315.0,311.0,315.0,False,MEDIUM,13.0,True,Alfa Romeo,0 days 02:28:41.301000,,1,15.0,,,False,True,Monza,2023
0 days 02:31:33.740000,ZHO,24,0 days 00:01:26.305000,47.0,3.0,,,0 days 00:00:28.082000,0 days 00:00:29.760000,0 days 00:00:28.463000,0 days 02:30:35.523000,0 days 02:31:05.283000,0 days 02:31:33.746000,312.0,315.0,312.0,316.0,False,MEDIUM,14.0,True,Alfa Romeo,0 days 02:30:07.435000,,1,15.0,,,False,True,Monza,2023
0 days 02:33:00.188000,ZHO,24,0 days 00:01:26.448000,48.0,3.0,,,0 days 00:00:28.102000,0 days 00:00:29.781000,0 days 00:00:28.565000,0 days 02:32:01.848000,0 days 02:32:31.629000,0 days 02:33:00.194000,313.0,315.0,313.0,318.0,False,MEDIUM,15.0,True,Alfa Romeo,0 days 02:31:33.740000,,1,15.0,,,False,True,Monza,2023
0 days 02:34:29.013000,ZHO,24,0 days 00:01:28.825000,49.0,3.0,,,0 days 00:00:27.755000,0 days 00:00:31.747000,0 days 00:00:29.323000,0 days 02:33:27.949000,0 days 02:33:59.696000,0 days 02:34:29.019000,322.0,334.0,316.0,332.0,False,MEDIUM,16.0,True,Alfa Romeo,0 days 02:33:00.188000,,1,15.0,,,False,True,Monza,2023
0 days 02:35:55.781000,ZHO,24,0 days 00:01:26.768000,50.0,3.0,,,0 days 00:00:28.313000,0 days 00:00:29.952000,0 days 00:00:28.503000,0 days 02:34:57.332000,0 days 02:35:27.284000,0 days 02:35:55.787000,308.0,312.0,310.0,314.0,False,MEDIUM,17.0,True,Alfa Romeo,0 days 02:34:29.013000,,1,14.0,,,False,True,Monza,2023
0 days 02:38:25.781000,ZHO,24,,51.0,3.0,,,,,,,,,,,,,,MEDIUM,18.0,True,Alfa Romeo,0 days 02:35:55.781000,,1,,,,True,False,Monza,2023
0 days 01:23:54.595000,HUL,27,0 days 00:01:32.720000,1.0,1.0,,,,0 days 00:00:31.435000,0 days 00:00:29.179000,,0 days 01:23:25.506000,0 days 01:23:54.694000,309.0,309.0,305.0,280.0,False,MEDIUM,4.0,False,Haas F1 Team,0 days 01:22:21.726000,,1,10.0,,,False,False,Monza,2023
0 days 01:25:22.515000,HUL,27,0 days 00:01:27.920000,2.0,1.0,,,0 days 00:00:28.659000,0 days 00:00:30.195000,0 days 00:00:29.066000,0 days 01:24:23.283000,0 days 01:24:53.478000,0 days 01:25:22.544000,313.0,312.0,306.0,311.0,True,MEDIUM,5.0,False,Haas F1 Team,0 days 01:23:54.595000,,1,10.0,,,False,True,Monza,2023
0 days 01:26:49.875000,HUL,27,0 days 00:01:27.360000,3.0,1.0,,,0 days 00:00:28.522000,0 days 00:00:30.018000,0 days 00:00:28.820000,0 days 01:25:51.066000,0 days 01:26:21.084000,0 days 01:26:49.904000,309.0,324.0,306.0,309.0,True,MEDIUM,6.0,False,Haas F1 Team,0 days 01:25:22.515000,,1,10.0,,,False,True,Monza,2023
0 days 01:28:17.075000,HUL,27,0 days 00:01:27.200000,4.0,1.0,,,0 days 00:00:28.353000,0 days 00:00:30.179000,0 days 00:00:28.668000,0 days 01:27:18.257000,0 days 01:27:48.436000,0 days 01:28:17.104000,309.0,323.0,308.0,325.0,True,MEDIUM,7.0,False,Haas F1 Team,0 days 01:26:49.875000,,1,10.0,,,False,True,Monza,2023
0 days 01:29:44.110000,HUL,27,0 days 00:01:27.035000,5.0,1.0,,,0 days 00:00:28.304000,0 days 00:00:29.951000,0 days 00:00:28.780000,0 days 01:28:45.408000,0 days 01:29:15.359000,0 days 01:29:44.139000,309.0,323.0,307.0,322.0,True,MEDIUM,8.0,False,Haas F1 Team,0 days 01:28:17.075000,,1,10.0,,,False,True,Monza,2023
0 days 01:31:11.279000,HUL,27,0 days 00:01:27.169000,6.0,1.0,,,0 days 00:00:28.369000,0 days 00:00:29.990000,0 days 00:00:28.810000,0 days 01:30:12.508000,0 days 01:30:42.498000,0 days 01:31:11.308000,310.0,315.0,305.0,320.0,False,MEDIUM,9.0,False,Haas F1 Team,0 days 01:29:44.110000,,1,10.0,,,False,True,Monza,2023
0 days 01:32:38.744000,HUL,27,0 days 00:01:27.465000,7.0,1.0,,,0 days 00:00:28.474000,0 days 00:00:30.088000,0 days 00:00:28.903000,0 days 01:31:39.782000,0 days 01:32:09.870000,0 days 01:32:38.773000,309.0,311.0,305.0,315.0,False,MEDIUM,10.0,False,Haas F1 Team,0 days 01:31:11.279000,,1,10.0,,,False,True,Monza,2023
0 days 01:34:06.803000,HUL,27,0 days 00:01:28.059000,8.0,1.0,,,0 days 00:00:28.665000,0 days 00:00:30.421000,0 days 00:00:28.973000,0 days 01:33:07.438000,0 days 01:33:37.859000,0 days 01:34:06.832000,315.0,324.0,306.0,328.0,False,MEDIUM,11.0,False,Haas F1 Team,0 days 01:32:38.744000,,1,11.0,,,False,True,Monza,2023
0 days 01:35:34.284000,HUL,27,0 days 00:01:27.481000,9.0,1.0,,,0 days 00:00:28.412000,0 days 00:00:30.067000,0 days 00:00:29.002000,0 days 01:34:35.244000,0 days 01:35:05.311000,0 days 01:35:34.313000,311.0,322.0,305.0,320.0,False,MEDIUM,12.0,False,Haas F1 Team,0 days 01:34:06.803000,,1,11.0,,,False,True,Monza,2023
0 days 01:37:01.847000,HUL,27,0 days 00:01:27.563000,10.0,1.0,,,0 days 00:00:28.453000,0 days 00:00:30.170000,0 days 00:00:28.940000,0 days 01:36:02.766000,0 days 01:36:32.936000,0 days 01:37:01.876000,309.0,311.0,306.0,319.0,False,MEDIUM,13.0,False,Haas F1 Team,0 days 01:35:34.284000,,1,11.0,,,False,True,Monza,2023
0 days 01:38:29.902000,HUL,27,0 days 00:01:28.055000,11.0,1.0,,,0 days 00:00:28.668000,0 days 00:00:30.428000,0 days 00:00:28.959000,0 days 01:37:30.544000,0 days 01:38:00.972000,0 days 01:38:29.931000,307.0,309.0,305.0,315.0,False,MEDIUM,14.0,False,Haas F1 Team,0 days 01:37:01.847000,,1,11.0,,,False,True,Monza,2023
0 days 01:39:58.993000,HUL,27,0 days 00:01:29.091000,12.0,1.0,,,0 days 00:00:29.194000,0 days 00:00:30.785000,0 days 00:00:29.112000,0 days 01:38:59.125000,0 days 01:39:29.910000,0 days 01:39:59.022000,314.0,322.0,306.0,316.0,False,MEDIUM,15.0,False,Haas F1 Team,0 days 01:38:29.902000,,1,12.0,,,False,True,Monza,2023
0 days 01:41:27.002000,HUL,27,0 days 00:01:28.009000,13.0,1.0,,,0 days 00:00:28.418000,0 days 00:00:30.638000,0 days 00:00:28.953000,0 days 01:40:27.440000,0 days 01:40:58.078000,0 days 01:41:27.031000,312.0,313.0,304.0,325.0,False,MEDIUM,16.0,False,Haas F1 Team,0 days 01:39:58.993000,,1,11.0,,,False,True,Monza,2023
0 days 01:42:59.660000,HUL,27,0 days 00:01:32.658000,14.0,1.0,,0 days 01:42:55.868000,0 days 00:00:28.583000,0 days 00:00:31.022000,0 days 00:00:33.053000,0 days 01:41:55.614000,0 days 01:42:26.636000,0 days 01:42:59.689000,319.0,308.0,,327.0,False,MEDIUM,17.0,False,Haas F1 Team,0 days 01:41:27.002000,,1,13.0,,,False,False,Monza,2023
0 days 01:44:49.275000,HUL,27,0 days 00:01:49.615000,15.0,2.0,0 days 01:43:21.946000,,0 days 00:00:50.388000,0 days 00:00:30.303000,0 days 00:00:28.924000,0 days 01:43:50.077000,0 days 01:44:20.380000,0 days 01:44:49.304000,315.0,321.0,305.0,261.0,False,HARD,6.0,False,Haas F1 Team,0 days 01:42:59.660000,,1,17.0,,,False,False,Monza,2023
0 days 01:46:16.265000,HUL,27,0 days 00:01:26.990000,16.0,2.0,,,0 days 00:00:28.381000,0 days 00:00:29.965000,0 days 00:00:28.644000,0 days 01:45:17.685000,0 days 01:45:47.650000,0 days 01:46:16.294000,310.0,308.0,307.0,313.0,True,HARD,7.0,False,Haas F1 Team,0 days 01:44:49.275000,,1,17.0,,,False,True,Monza,2023
0 days 01:47:43.253000,HUL,27,0 days 00:01:26.988000,17.0,2.0,,,0 days 00:00:28.315000,0 days 00:00:29.968000,0 days 00:00:28.705000,0 days 01:46:44.609000,0 days 01:47:14.577000,0 days 01:47:43.282000,310.0,309.0,306.0,313.0,True,HARD,8.0,False,Haas F1 Team,0 days 01:46:16.265000,,1,17.0,,,False,True,Monza,2023
0 days 01:49:10.547000,HUL,27,0 days 00:01:27.294000,18.0,2.0,,,0 days 00:00:28.432000,0 days 00:00:30.085000,0 days 00:00:28.777000,0 days 01:48:11.714000,0 days 01:48:41.799000,0 days 01:49:10.576000,308.0,307.0,306.0,310.0,False,HARD,9.0,False,Haas F1 Team,0 days 01:47:43.253000,,1,17.0,,,False,True,Monza,2023
0 days 01:50:37.859000,HUL,27,0 days 00:01:27.312000,19.0,2.0,,,0 days 00:00:28.491000,0 days 00:00:30.078000,0 days 00:00:28.743000,0 days 01:49:39.067000,0 days 01:50:09.145000,0 days 01:50:37.888000,308.0,307.0,306.0,310.0,False,HARD,10.0,False,Haas F1 Team,0 days 01:49:10.547000,,1,17.0,,,False,True,Monza,2023
0 days 01:52:04.937000,HUL,27,0 days 00:01:27.078000,20.0,2.0,,,0 days 00:00:28.437000,0 days 00:00:29.930000,0 days 00:00:28.711000,0 days 01:51:06.325000,0 days 01:51:36.255000,0 days 01:52:04.966000,308.0,311.0,306.0,313.0,False,HARD,11.0,False,Haas F1 Team,0 days 01:50:37.859000,,1,17.0,,,False,True,Monza,2023
0 days 01:53:32.098000,HUL,27,0 days 00:01:27.161000,21.0,2.0,,,0 days 00:00:28.445000,0 days 00:00:29.983000,0 days 00:00:28.733000,0 days 01:52:33.411000,0 days 01:53:03.394000,0 days 01:53:32.127000,309.0,310.0,307.0,312.0,False,HARD,12.0,False,Haas F1 Team,0 days 01:52:04.937000,,1,16.0,,,False,True,Monza,2023
0 days 01:54:59.172000,HUL,27,0 days 00:01:27.074000,22.0,2.0,,,0 days 00:00:28.383000,0 days 00:00:30.088000,0 days 00:00:28.603000,0 days 01:54:00.510000,0 days 01:54:30.598000,0 days 01:54:59.201000,310.0,311.0,308.0,313.0,False,HARD,13.0,False,Haas F1 Team,0 days 01:53:32.098000,,1,16.0,,,False,True,Monza,2023
0 days 01:56:26.462000,HUL,27,0 days 00:01:27.290000,23.0,2.0,,,0 days 00:00:28.497000,0 days 00:00:30.184000,0 days 00:00:28.609000,0 days 01:55:27.698000,0 days 01:55:57.882000,0 days 01:56:26.491000,309.0,309.0,308.0,310.0,False,HARD,14.0,False,Haas F1 Team,0 days 01:54:59.172000,,1,16.0,,,False,True,Monza,2023
0 days 01:57:53.605000,HUL,27,0 days 00:01:27.143000,24.0,2.0,,,0 days 00:00:28.320000,0 days 00:00:30.111000,0 days 00:00:28.712000,0 days 01:56:54.811000,0 days 01:57:24.922000,0 days 01:57:53.634000,310.0,312.0,308.0,316.0,False,HARD,15.0,False,Haas F1 Team,0 days 01:56:26.462000,,1,16.0,,,False,True,Monza,2023
0 days 01:59:20.834000,HUL,27,0 days 00:01:27.229000,25.0,2.0,,,0 days 00:00:28.362000,0 days 00:00:30.216000,0 days 00:00:28.651000,0 days 01:58:21.996000,0 days 01:58:52.212000,0 days 01:59:20.863000,309.0,311.0,306.0,316.0,False,HARD,16.0,False,Haas F1 Team,0 days 01:57:53.605000,,1,15.0,,,False,True,Monza,2023
0 days 02:00:48.178000,HUL,27,0 days 00:01:27.344000,26.0,2.0,,,0 days 00:00:28.518000,0 days 00:00:30.161000,0 days 00:00:28.665000,0 days 01:59:49.381000,0 days 02:00:19.542000,0 days 02:00:48.207000,309.0,311.0,306.0,314.0,False,HARD,17.0,False,Haas F1 Team,0 days 01:59:20.834000,,1,14.0,,,False,True,Monza,2023
0 days 02:02:15.258000,HUL,27,0 days 00:01:27.080000,27.0,2.0,,,0 days 00:00:28.425000,0 days 00:00:29.874000,0 days 00:00:28.781000,0 days 02:01:16.632000,0 days 02:01:46.506000,0 days 02:02:15.287000,310.0,313.0,306.0,316.0,False,HARD,18.0,False,Haas F1 Team,0 days 02:00:48.178000,,1,14.0,,,False,True,Monza,2023
0 days 02:03:42.858000,HUL,27,0 days 00:01:27.600000,28.0,2.0,,,0 days 00:00:28.478000,0 days 00:00:30.261000,0 days 00:00:28.861000,0 days 02:02:43.765000,0 days 02:03:14.026000,0 days 02:03:42.887000,311.0,312.0,307.0,312.0,False,HARD,19.0,False,Haas F1 Team,0 days 02:02:15.258000,,1,14.0,,,False,True,Monza,2023
